TIME,48.26822000,10.56032000,15
TIME,48.26997000,10.55772000,15
TIME,48.27166000,10.55681000,15
TIME,48.27291000,10.55527000,15
TIME,48.27389000,10.55223000,15
TIME,48.27431000,10.54878000,15
TIME,48.27537000,10.54526000,15
TIME,48.27718000,10.54359000,15
TIME,48.27864000,10.54251000,15
TIME,48.27957000,10.54094000,15
TIME,48.28034000,10.54019000,15
TIME,48.28161000,10.54017000,15
TIME,48.28430000,10.53817000,15
TIME,48.28543000,10.53665000,15
TIME,48.28499000,10.53650000,15
TIME,48.28418000,10.53533000,15
TIME,48.28379000,10.53163000,15
TIME,48.28584000,10.51819000,15
TIME,48.28851000,10.51329000,15
TIME,48.28954000,10.51081000,15
TIME,48.28992000,10.50830000,15
TIME,48.29040000,10.50244000,15
TIME,48.29014000,10.49816000,15
TIME,48.28895000,10.49367000,15
TIME,48.28840000,10.49170000,15
TIME,48.28716000,10.48926000,15
TIME,48.28630000,10.48457000,15
TIME,48.28519000,10.48241000,15
TIME,48.28390000,10.47937000,15
TIME,48.28466000,10.47698000,15
TIME,48.28474000,10.47459000,15
TIME,48.28305000,10.47116000,15
TIME,48.28161000,10.46791000,15
TIME,48.28033000,10.46585000,15
TIME,48.27836000,10.46163000,15
TIME,48.27830000,10.46141000,15
TIME,48.27793000,10.46185000,15
TIME,48.27750000,10.46013000,15
TIME,48.27708000,10.45890000,15
TIME,48.27792000,10.46126000,15
TIME,48.27834000,10.46163000,15
TIME,48.27981000,10.46509000,15
TIME,48.28138000,10.46735000,15
TIME,48.28271000,10.47066000,15
TIME,48.28460000,10.47421000,15
TIME,48.28484000,10.47598000,15
TIME,48.28402000,10.47862000,15
TIME,48.28421000,10.48102000,15
TIME,48.28613000,10.48402000,15
TIME,48.28690000,10.48832000,15
TIME,48.28822000,10.49163000,15
TIME,48.28877000,10.49283000,15
TIME,48.28994000,10.49714000,15
TIME,48.29045000,10.50170000,15
TIME,48.28995000,10.50718000,15
TIME,48.28967000,10.51023000,15
TIME,48.28888000,10.51258000,15
TIME,48.28626000,10.51714000,15
TIME,48.28492000,10.52211000,15
TIME,48.28395000,10.53449000,15
TIME,48.28476000,10.53671000,15
TIME,48.28531000,10.53653000,15
TIME,48.28520000,10.53779000,15
TIME,48.28187000,10.54005000,15
TIME,48.28057000,10.54013000,15
TIME,48.27973000,10.54067000,15
TIME,48.27890000,10.54227000,15
TIME,48.27755000,10.54329000,15
TIME,48.27554000,10.54502000,15
TIME,48.27438000,10.54763000,15
TIME,48.27397000,10.55151000,15
TIME,48.27318000,10.55476000,15
TIME,48.27201000,10.55655000,15
TIME,48.27027000,10.55746000,15
TIME,48.26839000,10.55990000,15
TIME,48.26696000,10.56466000,15
TIME,48.26715000,10.57511000,15
TIME,48.26718000,10.58189000,15
TIME,48.26712000,10.58533000,15
TIME,48.26770000,10.58821000,15
TIME,48.26776000,10.59186000,15
TIME,48.26743000,10.59562000,15
TIME,48.26702000,10.59821000,15
TIME,48.26681000,10.60089000,15
TIME,48.26583000,10.60261000,15
TIME,48.26475000,10.60508000,15
TIME,48.26231000,10.60385000,15
TIME,48.26087000,10.60197000,15
TIME,48.25863000,10.60164000,15
TIME,48.25654000,10.60083000,15
TIME,48.25424000,10.60003000,15
TIME,48.25232000,10.59979000,15
TIME,48.24989000,10.59883000,15
TIME,48.24778000,10.59692000,15
TIME,48.24474000,10.59502000,15
TIME,48.24302000,10.59693000,15
TIME,48.24090000,10.60035000,15
TIME,48.23918000,10.59957000,15
TIME,48.23741000,10.60006000,15
TIME,48.23724000,10.60091000,15
TIME,48.23651000,10.60198000,15
TIME,48.23581000,10.60292000,15
TIME,48.23552000,10.60415000,15
TIME,48.23475000,10.60578000,15
TIME,48.23444000,10.60591000,15
TIME,48.23372000,10.60432000,15
TIME,48.23315000,10.60349000,15
TIME,48.23211000,10.60346000,15
TIME,48.23286000,10.60565000,15
TIME,48.23314000,10.60735000,15
TIME,48.23293000,10.61288000,15
TIME,48.23309000,10.61999000,15
TIME,48.23293000,10.62229000,15
TIME,48.23159000,10.62414000,15
TIME,48.23058000,10.63250000,15
TIME,48.23004000,10.63479000,15
TIME,48.22949000,10.63659000,15
TIME,48.22996000,10.63848000,15
TIME,48.22940000,10.63948000,15
TIME,48.23040000,10.64125000,15
TIME,48.23032000,10.64214000,15
TIME,48.23044000,10.64394000,15
TIME,48.23025000,10.64536000,15
TIME,48.22929000,10.64764000,15
TIME,48.22926000,10.64873000,15
TIME,48.22935000,10.65055000,15
TIME,48.22877000,10.65120000,15
TIME,48.22777000,10.64954000,15
TIME,48.22693000,10.64965000,15
TIME,48.22652000,10.65368000,15
TIME,48.22565000,10.65679000,15
TIME,48.22522000,10.65886000,15
TIME,48.22363000,10.66149000,15
TIME,48.22182000,10.66376000,15
TIME,48.22116000,10.66822000,15
TIME,48.21975000,10.67002000,15
TIME,48.21804000,10.67266000,15
TIME,48.21642000,10.67376000,15
TIME,48.21528000,10.67468000,15
TIME,48.21436000,10.67453000,15
TIME,48.21305000,10.67483000,15
TIME,48.21219000,10.67553000,15
TIME,48.21138000,10.68054000,15
TIME,48.21149000,10.68518000,15
TIME,48.21109000,10.68795000,15
TIME,48.20922000,10.69015000,15
TIME,48.20778000,10.69245000,15
TIME,48.20460000,10.69409000,15
TIME,48.20391000,10.69523000,15
TIME,48.20341000,10.69913000,15
TIME,48.20303000,10.70024000,15
TIME,48.20294000,10.70179000,15
TIME,48.20342000,10.70299000,15
TIME,48.20335000,10.70334000,15
TIME,48.20249000,10.70287000,15
TIME,48.20167000,10.70221000,15
TIME,48.20092000,10.70322000,40
TIME,48.19911000,10.70854000,15
TIME,48.19791000,10.71886000,15
TIME,48.19740000,10.72074000,15
TIME,48.19483000,10.72332000,15
TIME,48.19274000,10.72572000,15
TIME,48.19145000,10.73147000,15
TIME,48.19097000,10.73432000,15
TIME,48.18912000,10.73922000,15
TIME,48.18771000,10.74421000,15
TIME,48.18763000,10.74452000,15
TIME,48.18785000,10.74452000,15
TIME,48.18984000,10.74538000,15
TIME,48.19335000,10.74858000,15
TIME,48.19747000,10.75382000,15
TIME,48.19790000,10.75639000,15
TIME,48.19766000,10.75808000,15
TIME,48.19746000,10.75837000,15
TIME,48.19784000,10.75854000,15
TIME,48.19899000,10.76089000,15
TIME,48.20054000,10.76411000,15
TIME,48.20568000,10.76890000,15
TIME,48.20923000,10.77154000,15
TIME,48.21182000,10.77405000,15
TIME,48.21732000,10.77650000,15
TIME,48.21985000,10.77664000,15
TIME,48.22201000,10.77760000,15
TIME,48.22473000,10.77995000,15
TIME,48.22800000,10.78092000,15
TIME,48.22919000,10.78204000,15
TIME,48.23043000,10.78297000,15
TIME,48.23215000,10.78395000,15
TIME,48.23349000,10.78542000,15
TIME,48.23501000,10.78896000,15
TIME,48.23692000,10.79177000,15
TIME,48.24142000,10.79595000,15
TIME,48.24538000,10.79958000,15
TIME,48.24587000,10.80080000,15
TIME,48.24805000,10.80247000,15
TIME,48.24953000,10.80327000,15
TIME,48.25775000,10.81350000,15
TIME,48.25890000,10.81561000,15
TIME,48.25973000,10.81896000,15
TIME,48.26009000,10.82133000,15
TIME,48.26027000,10.82157000,15
TIME,48.26065000,10.82119000,15
TIME,48.26152000,10.82151000,15
TIME,48.26449000,10.82655000,15
TIME,48.26626000,10.82857000,15
